title,genre,director,actor,score,year
tm142895,['drama'],['John G. Avildsen'],"['Morgan Freeman', 'Beverly Todd', 'Robert Guillaume', 'Ethan Phillips', 'Lynne Thigpen', 'Michael Beach', 'Tony Todd', 'Karen Malina White', 'Alan North', 'Robin Bartlett', 'Sandra Reaves-Phillips', 'Sloane Shelton', 'Jermaine Hopkins', 'Karina Arroyave', 'Ivonne Coll', 'Regina Taylor', 'Michael P. Moran', 'John Ring', 'Mike Starr', 'Michael Imperioli', 'Jennifer McComb', 'Delilah Cotto', 'Anthony Figueroa', 'Jim Moody']",7.35,1989
tm20712,"['comedy', 'documentation']",['Robert Townsend'],"['Eddie Murphy', 'Tatyana Ali', 'Billie Allen', 'Samuel L. Jackson', 'Deon Richmond', 'Barbara Harris', 'J. D. Hall', 'James Brown III', 'Tiger Haynes', 'Eyde Byrde', 'Birdie M. Hale', 'Clebert Ford', 'Leonard Jackson', 'Jody Jones', 'Michelle Davison', 'Geri Gibson']",7.449999999999999,1987
tm117580,"['romance', 'comedy']",['Spike Lee'],"['Tracy Camilla Johns', 'Tommy Redmond Hicks', 'John Canada Terrell', 'Spike Lee', 'Raye Dowell', 'Joie Lee', 'S. Epatha Merkerson', 'Bill Lee', 'Cheryl Burr', 'Aaron Dugger', 'Stephanie Covington', 'Renata Cobbs', 'Cheryl D. Singleton', 'Monty Ross', 'Tiziano Cortini', 'Erik Dellums', 'Reginald Hudlin', 'Eric Payne', 'Gerard Brown', 'Ernest R. Dickerson', 'Eric Wilkins', 'Fab 5 Freddy', 'Scott Sillers', 'Geoffrey Garfield', 'Kathy Banks', 'Steve Nicks', 'Steve Ning']",6.7035,1986
tm130586,"['romance', 'drama']",['Franco Zeffirelli'],"['Brooke Shields', 'Martin Hewitt', 'Shirley Knight', 'Don Murray', 'Richard Kiley', 'Beatrice Straight', 'Penelope Milford', 'James Spader', 'Ian Ziering', 'Jami Gertz', 'Tom Cruise', 'Jeff Marcus', 'Jamie Bernstein', 'Walt Gorney', 'Billie Perkins']",5.300000000000001,1981
tm721687,"['drama', 'thriller']",['Vishnu Raghav'],"['Tovino Thomas', 'Keerthy Suresh', 'Kottayam Ramesh', 'Nandhu', 'Baiju Santhosh', 'Rony David Raj', 'Anu Mohan', 'Maya Viswanath', 'Maya Menon', 'Anagha Narayanan', 'Rj Raghu', 'G Suresh Kumar', 'Sreelakshmi']",6.581642269503542,1983
tm40103,"['scifi', 'animation', 'action', 'drama', 'war']",['Yoshiyuki Tomino'],"['Shuuichi Ikeda', 'Toru Furuya', 'Fuyumi Shiraishi', 'Hirotaka Suzuoki', 'Kazue Ikura', 'Koichi Yamadera', 'Maria Kawamura', 'Mayumi Shou', 'Mitsuki Yayoi', 'Nozomu Sasaki', 'Shingo Hiromori', 'Shinobu Adachi', 'Yoshiko Sakakibara']",7.0,1988
tm125985,"['animation', 'scifi', 'action', 'drama', 'war']",['Yoshiyuki Tomino'],"['Toru Furuya', 'Shuuichi Ikeda', 'Hirotaka Suzuoki', 'Fuyumi Shiraishi', 'Kiyonobu Suzuki', 'Masashi Hirose', 'Shozo Iizuka', 'Kaneto Shiozawa', 'Yumi Nakatani', 'Yasuo Matsumura', 'Keiko Toda', 'Toshio Furukawa', 'Rumiko Ukai', 'Yō Inoue']",7.2,1981
tm21953,"['comedy', 'documentation']",['Walter C. Miller'],"['Sam Kinison', 'Denise Gallup', 'Dian Gallup', 'Hugh Hefner']",7.2,1987
tm126769,['comedy'],['Alejandro Doria'],"['Luis Brandoni', 'China Zorrilla', 'Antonio Gasalla', 'Julio De Grazia', 'Betiana Blum', 'Juan Manuel Tenuta', 'Mónica Villa', 'Enrique Pinti', 'Darío Grandinetti', 'Cecilia Rossetto', 'Andrea Tenuta', 'Lidia Catalano', 'Clotilde Borella', 'José Andrada', 'Miguel Ángel Porro', 'Gofredo Colombo', 'Juan Acosta', 'José Andrada']",8.05,1985
tm152839,"['comedy', 'documentation']",['Ellen Brown'],['Tim Allen'],6.199999999999999,1990
tm49037,"['action', 'drama', 'war', 'animation', 'scifi']",['Yoshiyuki Tomino'],"['Toru Furuya', 'Shuuichi Ikeda', 'Hirotaka Suzuoki', 'Kiyonobu Suzuki', 'Fuyumi Shiraishi', 'Keiko Han', 'Banjo Ginga', 'Mami Koyama', 'Yasuo Matsumura', 'Toshio Furukawa', 'Rumiko Ukai', 'Hidekatsu Shibata', 'Makio Inoue', 'Sherry Lynn', 'Yō Inoue']",7.55,1982
tm62924,"['comedy', 'documentation']","['Terry Hughes', 'Ian MacNaughton']","['Terry Gilliam', 'John Cleese', 'Graham Chapman', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Neil Innes', 'Carol Cleveland']",7.65,1982
tm52815,"['drama', 'romance']",['Babbar Subhash'],"['Mithun Chakraborty', 'Kim', 'Rajesh Khanna', 'Om Shivpuri', 'Karan Razdan', 'Kalpana Iyer', 'Om Puri', 'Gita Siddharth', 'Yusuf Khan', 'Bob Christo', 'Master Chhotu', 'Baby Pinky', 'Amarnath Mukherjee', 'Chandrashekhar', 'Gauri Verma', 'Sunil Dhawan', 'Avtar Singh Gullu', 'Harbans Darshan M. Arora', 'Tyrone Aviet', 'Yunus Parvez', 'Tun Tun', 'Yasmin', 'Bina', 'Vee Suri', 'Anjuman', 'Priyanka Upendra']",5.85,1982
tm159912,"['drama', 'action', 'crime']",['Mukul Anand'],"['Amitabh Bachchan', 'Mithun Chakraborty', 'Madhavi', 'Neelam Kothari', 'Danny Denzongpa', 'Archana Puran Singh', 'Alok Nath', 'Rohini Hattangadi', 'Tinnu Anand', 'Vikram Gokhale', 'Master Manjunath', 'Sharat Saxena', 'Goga Kapoor', 'Avtar Gill', 'Aanjjan Srivastav', 'Bob Christo']",7.05,1990
tm133914,['comedy'],['Ian MacNaughton'],"['Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Steve Martin']",7.5,1989
tm38736,"['drama', 'war']",['Buzz Kulik'],"['Ricky Schroder', 'Debra Mooney', 'Mary-Louise Parker', 'Jon DeVries']",6.45,1988
tm51083,"['thriller', 'crime', 'drama']",['Larry Elikann'],"['Ron Perlman', 'Ken Olin', 'Jill Eikenberry', 'Gregg Henry', 'Nicholas Pryor', 'Brad Pitt', 'Maureen Mueller', 'Noble Willingham', 'Peter Michael Goetz', 'Theodore Bikel', 'Olivia Burnette', 'Bill Allen']",5.85,1988
tm137013,['drama'],['John Herzfeld'],"['Judith Light', 'Michael Bowen', 'Nikki Cox', 'George Dzundza', 'Sarah Jessica Parker', 'Mitchell Ryan', 'Peter Scolari', 'Grace Zabriskie', 'George C. Scott', 'Kathy Wagner', 'Casey Ellison', 'Mark Joy', 'Ryan White', 'Lukas Haas', 'Sue Satoris']",6.550000000000001,1989
tm157603,"['drama', 'comedy', 'romance']",['Indra Kumar'],"['Aamir Khan', 'Madhuri Dixit', 'Saeed Jaffrey', 'Anupam Kher', 'Padmarani', 'Shammi', 'Deven Verma', 'Adi Irani']",6.55,1990
tm258072,"['crime', 'drama']",['Robert Markowitz'],"['JoBeth Williams', 'Daniel J. Travanti', 'Richard Masur', 'Martha Scott', 'Paul Regina', 'Sam McMurray', 'Lindsey Amelio']",7.0,1986
tm114356,['drama'],['Eric Laneuville'],"['Denzel Washington', 'Lynn Whitfield', 'Earl Billings', 'Ray Buktenica', 'Akosua Busia', 'Michael Milburn', 'Richard Masur', 'Virginia Capers', 'Barbara Townsend', 'J.A. Preston', 'Bill Henderson', 'Brent Jennings', 'Terrance Ellis', 'Michael C. Matthews', 'Ken Sagoes']",6.05,1988
tm157853,"['drama', 'crime']",['Joel Oliansky'],"['Judith Light', 'Michael Ontkean', 'Jerry Orbach', 'Johnny Galecki', 'Cynthia Sikes', 'Gema Zamprogna', 'Patricia Hamilton', 'Pat Corley', 'Nicholas Campbell', 'John Colicos', 'Tony Rosato', 'Colin Fox', 'David Hemblen', 'Errol Slue', 'Jonathan Welsh', 'Frank Adamson', 'Karen Kennedy', 'Elizabeth Lennie', 'Marc Gomes', 'Allan Aarons', 'Matt Birman', 'Scott Wickware']",5.25,1990
tm132164,['comedy'],"['Kevin Booth', 'David Johndrow']",['Bill Hicks'],6.873546944858419,1989
tm446654,"['drama', 'action', 'crime']",['Umesh Mehra'],"['Mithun Chakraborty', 'Madhuri Dixit', 'Nutan', 'Shakti Kapoor', 'Amrish Puri', 'Sharat Saxena', 'Pallavi Joshi', 'Johnny Lever', 'Kunickaa Sadanand', 'Jagdeep', 'Gulshan Grover']",5.7,1989
tm348735,"['action', 'crime', 'thriller']",['Rajiv Mehra'],"['Vinod Khanna', 'Dimple Kapadia', 'Jackie Shroff', 'Vinod Mehra', 'Gulshan Grover', 'Paresh Rawal', 'A.K. Hangal', 'Shafi Inamdar', 'Roopesh Kumar', 'Sharat Saxena', 'Sushma Seth', 'Mahavir Shah', 'Aanjjan Srivastav', 'Birbal', 'Bob Christo', 'Sudhir Dalvi', 'Sonam']",5.05,1988
tm151332,['drama'],['Youssef Chahine'],"['Youssef Chahine', 'Yousra', 'Hussein Fahmy', 'Amr Abdul Gelil', 'Hesham Selim', 'Taheya Cariocca', 'Hoda Soltan', 'Rajaa Hussain', 'Seif Abdelrahman', 'Abla Kamel', 'Hassan El Adl', 'Ahmed El Hariri', 'Menha Batraoui', 'Tewfik Saleh', 'Zaki Fateen Abdel Wahab', 'Mohammed Tawfik', 'Mohamed Fadel', 'Hossam El Din Mostafa', 'Aly Badrakhan', 'Maher Salim', 'Mohamed Henedi', 'Salah Zulfikar']",5.9,1989
tm342996,"['action', 'drama']",['Ramesh Talwar'],"['Ashok Kumar', 'Dilip Kumar', 'Rishi Kapoor', 'Amrita Singh', 'Prem Chopra', 'Amrish Puri', 'Pran', 'Satyendra Kapoor', 'Mac Mohan']",6.3816422695035415,1984
tm24110,['drama'],['Arthur Allan Seidelman'],"['Nancy McKeon', 'Valerie Harper', 'Stephen Macht', 'Tricia Leigh Fisher', 'Millie Perkins', 'Robert Krantz', 'Robin Morse', 'Jack Blessing', 'Marta Kristen', 'Heidi Schooler', 'Molly McClure', 'Gerald Hiken', 'Fay Hauser', 'Gary Bisig', 'Micah Grant', 'Nomi Mitty', 'William Wintersole', 'Christine Avila', 'Fred Ponzlov', 'Madeleine Swift', 'Charles Walker', 'Ethel Winant', 'Gloria Camden', 'Robert Crow', 'Art Bradford', 'David Blatt', 'Jeff Kizer', 'Danny McCoy Jr.']",6.55,1987
tm371359,"['action', 'drama', 'thriller']",['Umesh Mehra'],"['Rekha', 'Mithun Chakraborty', 'Mandakini', 'Moon Moon Sen', 'Amrit Pal', 'Jeetendra', 'Vinod Mehra', 'Tanuja', 'Jagdeep', 'Gulshan Grover', 'Roopesh Kumar', 'Ila Arun', 'Tej Sapru', 'Yunus Parvez', 'Javed Khan', 'Praveena', 'Birbal', 'Mohan Choti', 'Sharat Saxena', 'Mahesh', 'Shreechand Makhija', 'Sukhminder']",5.1,1986
tm55091,['drama'],['Roy Campanella II'],"['Pam Dawber', 'Michael Nouri', 'Bess Meyer', 'Peter Berg', 'James Handy', 'Dan Lauria', 'Kyle Chandler', 'Reginald VelJohnson', 'Noble Willingham', 'Stephen Dorff', 'Betty Carvalho', 'Mark Joy', 'Jim Grimshaw', 'Jennifer Lanier', 'Howard Kingkade', 'Richard K. Olsen']",7.6,1988
tm311264,"['action', 'comedy', 'drama', 'family']",['Prakash Mehra'],"['Raaj Kumar', 'Raj Babbar', 'Tina Munim', 'Rakhee Gulzar', 'Meenakshi Seshadri']",5.6316422695035415,1987
tm411457,"['drama', 'action']",['Rajiv Mehra'],"['Mithun Chakraborty', 'Bindu', 'Krishan Dhawan', 'Jagdeep', 'Simple Kapadia', 'Lalita Pawar', 'Jaya Prada']",6.281642269503541,1986
tm172482,"['romance', 'drama', 'action']","['Latif Faiziyev', 'Umesh Mehra']","['Sunny Deol', 'Poonam Dhillon', 'Gulshan Grover', 'Tanuja', 'Shammi Kapoor', 'Pran', 'Rakesh Bedi', 'Zeenat Aman']",5.949999999999999,1984
tm419052,"['family', 'romance']",['Rajiv Mehra'],[],6.65,1983
tm47673,"['drama', 'fantasy']",['Youssef Chahine'],"['Nour El-Sherif', 'Yousra', 'Mohsen Mohie Eldein', 'Gumball Williams', 'Soheir El-Bably', 'Magda El-Khatib', 'Mohamed Mounir']",7.0,1982
tm52274,"['war', 'drama', 'european']",['Maroun Bagdadi'],"['Soraya Khoury', 'Nabil Ismaïl', 'Roger Hawa', 'Reda Khoury', 'Youcef Hosni']",5.9,1982
tm147829,['drama'],['Linda Otto'],"['Jill Clayburgh', 'Brad Davis', 'Sam Behrens', 'Gary Frank', 'James Handy', 'Mark Harelik', 'Season Hubley', 'Terence Knox', 'Joseph Mazzello', 'John Mazzello']",5.699999999999999,1990
tm107744,"['thriller', 'action']",['Brian De Palma'],"['Tom Cruise', 'Jon Voight', 'Henry Czerny', 'Emmanuelle Béart', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave', 'Jean Reno', 'Emilio Estevez', 'Ingeborga Dapkūnaitė', 'Rolf Saxon', 'Marcel Iureș', 'Karel Dobrý', 'Andreas Wisniewski', 'Annabel Mullion', 'Olegar Fedoro', 'Morgan Deare', 'Valentina Yakunina', 'Marek Vašut', 'Nathan Osgood', 'John McLaughlin', 'David Shaeffer', 'Rudolf Pechan', 'Gaston Šubert', 'Ricco Ross', 'Mark Houghton', 'Bob Friend', 'Garrick Hagon', 'Jiřina Třebická', 'Andrzej Borkowski', 'Maya Dokic', 'Sam Douglas', 'Carmela Marner', 'Mimi Potworowska', 'David Schneider', 'Helen Lindsay', 'Pat Starr', 'Richard D. Sharp', 'Randall Paul', 'Sue Doucette', 'Graydon Gould', 'Tony Vogel', 'Michael Rogers', 'Laura Brook', 'David Phelan', 'Melissa Knatchbull', 'Ion Caramitru', 'Dale Dye', 'Keith Campbell', 'Michael Cella', 'Harry Fielder', 'Toby Hinson', 'John Knoll', 'Paul Markham']",7.0,1996
tm15897,"['crime', 'thriller', 'drama']",['David Fincher'],"['Brad Pitt', 'Morgan Freeman', 'Gwyneth Paltrow', 'Kevin Spacey', 'R. Lee Ermey', 'John C. McGinley', 'Julie Araskog', 'Mark Boone Junior', 'John Cassini', 'Reg E. Cathey', 'Peter Crombie', 'Richard Roundtree', 'Richard Schiff', 'Hawthorne James', 'Michael Massee', 'Leland Orser', 'Richard Portnow', 'Daniel Zacapa', 'Alfonso Freeman', 'Harris Savides', 'Andrew Kevin Walker', 'Pamala Tyson', 'Richmond Arquette', 'Emily Wagner', 'Shannon Wilcox', 'George Christy', 'Endre Hules', 'William Davidson', 'Bob Collins', 'Dominique Jennings', 'Allan Kolman', 'Gene Borkan', 'Mario Di Donato', 'Harrison White', 'Bob Stephenson', 'Michael Reid MacKay', 'Lennie Loftin', 'Martin Serene', 'David Correia', 'Lexie Bigham', 'Evan Mirand', 'Paul Eckstein', 'Rachel Flanagan', 'Heidi Schanz', 'Brian Evers', 'James Deeth', 'Charles A. Tamburro', 'Charles S. Dutton', 'Arthur Max']",8.475999999999999,1995
tm191013,['drama'],['Paul Thomas Anderson'],"['Mark Wahlberg', 'Julianne Moore', 'Burt Reynolds', 'Don Cheadle', 'John C. Reilly', 'Heather Graham', 'William H. Macy', 'Luis Guzmán', 'Philip Seymour Hoffman', 'Philip Baker Hall', 'Rico Bueno', 'Nicole Ari Parker', 'Samson Barkhordarian', 'Nina Hartley', 'Alfred Molina', 'Brad Braeden', 'Joanna Gleason', 'Lawrence Hudd', 'Michael Stein', 'Stanley DeSantis', 'Patricia Forte', 'Kai Lennox', 'Laurel Holloman', 'Jason Andrews', 'Robert Ridgely', ""Lil' Cinderella"", 'Greg Lauren', 'Tom Dorfmeister', 'Jason ""Jake"" Cross', 'Ricky Jay', 'Jack Wallace', 'Selwyn Emerson Miller', 'Jamielyn Lippman', 'Missy Spell Tanner', 'Raymond Laboriel', 'Melora Walters', 'Jon Brion', 'Brian Kehew', 'Robin Sharp', 'Audrey Wiechman', 'Tim Soronen', 'Michael Jace', 'Alexander D. Slanger', 'Tom Lenk', 'Lexi Leigh', 'Laura Gronewold', 'Thomas Jane', 'Vernon Guichard II', 'Tony Tedeschi', 'Leslie Redden', 'Gregory T. Daniel', 'Jonathan Quint', 'Michael Penn', 'Don Amendolia', 'Summer Cummings', 'Skye Blue', 'Robert Downey Sr.', 'Veronica Hart', 'Jack Riley', 'John Doe', 'Channon Roe', 'Mike Gunther', 'Michael Raye Smith', 'Michael S. Stencil', 'Dustin Courtney', 'Allan Graf', 'Jose Chaidez', 'B. Philly Johnson', 'Joe G.M. Chan', 'Goliath', 'Israel Juarbe', 'George Anthony Rae', 'Eric Winzenried', 'Sharon Ferrol-Young', 'Anne Fletcher', 'Scott Fowler', 'Melanie A. Gage', 'Eddie Garcia', 'Sebastian La Cause', 'Lance MacDonald', 'Diane Mizota', 'Nathan Prevost', 'Lisa Ratzin', 'Dee Dee Weathers', 'Darrel W. Wright', 'Michael Ballhaus', 'Greg Bronson', 'Grace Bustos', 'Jorga Caye', 'Tyrone D. Dixon', 'Theo Mayes', 'Coleman McClary', 'Jami Philbrick', 'Misty Tamburelli', 'Sean Welch']",7.75,1997
tm122434,"['drama', 'romance']",['Robert Zemeckis'],"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson', 'Sally Field', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Afemo Omilami', 'Peter Dobson', 'Sonny Shroyer', 'George Kelly', 'Sam Anderson', 'Margo Moorer', 'Christopher Jones', 'Kevin Mangan', 'Brett Rice', 'Daniel C. Striepeke', 'David Brisbin', 'Kirk Ward', 'Marlena Smalls', 'Kitty K. Green', 'Mark Matheisen', 'Al Harrington', 'Joe Washington', 'Jed Gillin', 'Don Fischer', 'Matt Wallace', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Daniel J. Gillooly', 'Michael Burgess', 'Steven Griffith', 'Michael McFall', 'Byron Minns', 'Steve DeRelian', 'Bonnie Ann Burgess', 'Stephen Bridgewater', 'John William Galt', 'Isabel Rose', ""Richard D'Alessandro"", 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Vanessa Roth', 'Emily Carey', 'Dick Cavett', 'Tiffany Salerno', 'Marla Sucharetza', 'Joe Alaskey', 'Lazarus Jackson', 'Matt Rebenkoff', 'Nora Dunfee', ""Hallie D'Amore"", 'Michael Mattison', 'Charles Boswell', 'Timothy McNeil', 'Bob Penny', 'Greg Brown', 'Troy Christian', 'Bryan Hanna', 'Zach Hanner', 'Aaron Michael Lacey', 'Jacqueline Lovell', 'Brendan Shanahan', 'William Shipman', 'Robb Skyler', 'Mary Ellen Trainor', 'Kurt Russell', 'Jeffrey Winner', 'Bob Harks', 'W. Benson Terry', 'Tyler Long', 'Jim Hanks', 'Michael Oliver', 'John Worsham']",8.639,1994
tm25947,"['crime', 'comedy']",['Guy Ritchie'],"['Benicio del Toro', 'Dennis Farina', 'Vinnie Jones', 'Brad Pitt', 'Rade Šerbedžija', 'Jason Statham', 'Jason Flemyng', 'Stephen Graham', 'Alan Ford', 'Mike Reid', 'Robbie Gee', 'Lennie James', 'Ewen Bremner', 'Ade', 'Andy Beckwith', 'Charles Cork', 'Sorcha Cusack', 'Dave Legeno', 'Trevor Steedman', 'Yuri Stepanov', 'Velibor Topic', 'Liam McMahon', 'Tim Faraday', ""Elwin 'Chopper' David"", 'William Beck', 'Sam Douglas', 'Adam Fogerty', 'Eric Meyers', 'Nicola Collins', 'Teena Collins', 'James Cunningham', 'Mickey Dee', 'Goldie', 'Sid Hoare', 'Chuck Julian', ""Paul O'Boyle"", 'Jimmy Roussounis', 'Peter Szakacs', 'John Taheny', 'Mick Theo', 'Andy Till', 'Michael Hughes', 'James Warren', 'Austin Drage', 'Liam Donaghy', 'Guy Ritchie', 'Alex Andreas', 'Dian Bachar', 'Sol Campbell', 'Tom Delmar', 'Christopher Fosh', 'John Hathaway', 'Arnold Montey', 'Tim Packham', 'Peter Rnic']",8.05,2000
tm43808,"['thriller', 'drama', 'crime']",['Anthony Minghella'],"['Matt Damon', 'Gwyneth Paltrow', 'Jude Law', 'Cate Blanchett', 'Philip Seymour Hoffman', 'Jack Davenport', 'James Rebhorn', 'Sergio Rubini', 'Philip Baker Hall', 'Celia Weston', 'Fiorello', 'Stefania Rocca', 'Ivano Marescotti', 'Anna Longhi', 'Alessandro Fabrizi', 'Lisa Eichhorn', 'Gretchen Egolf', 'Jack Willis', 'Frederick Alexander Bosche', 'Dario Bergesio', 'Larry Kaplan', 'Claire Hardwick', 'Antonio Prester', 'Lorenzo Mancuso', 'Onofrio Mancuso', 'Massimo Reale', 'Emanuele Carucci Viterbi', 'Caterina Deregibus', 'Silvana Bosi', 'Gianfranco Barra', 'Renato Scarpa', 'Deirdre Lovejoy', 'Brian Tarantina', 'Guy Barker', 'Bernardo Sassetti', 'Perico Sambeat', 'Gene Calderazzo', 'Joseph Lepore', 'Rosario Giuliuni', 'Eddy Palerno', 'Byron Wallen', 'Pete King', 'Clark Tracey', 'Jean Toussaint', 'Geoff Gascoyne', 'Carlo Negroni', 'Beppe Fiorello', 'Marco Quaglia', 'Alessandra Vanzi', 'Marco Rossi', 'Roberto Valentini', 'Francesco Bovino', 'Stefano Canettieri', 'Marco Foti', 'Ludovica Tinghi', 'Nicola Pannelli', 'Paolo Calabresi', 'Pietro Ragusa', 'Simone Empler', 'Gianluca Secci', 'Manuel Ruffini', 'Pierpaolo Lovino', 'Roberto Di Palma', 'Dominic Fumusa']",7.300000000000001,1999
tm191110,"['drama', 'romance']",['James Cameron'],"['Kate Winslet', 'Leonardo DiCaprio', 'Billy Zane', 'Gloria Stuart', 'Kathy Bates', 'Frances Fisher', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber', 'Jonathan Hyde', 'Lewis Abernathy', 'Suzy Amis', 'Nicholas Cascone', 'Danny Nucci', 'Jason Barry', 'Lew Palter', 'Eric Braeden', 'Ewan Stewart', 'Bernard Fox', 'Ioan Gruffudd', 'Jonny Phillips', 'Edward Fletcher', 'Scott G. Anderson', 'Martin East', 'Gregory Cooke', 'Alexandrea Owens', 'Seth Adkins', 'Michael Ensign', 'Anatoly M. Sagalevitch', 'Martin Hub', 'Mark Lindsay Chapman', 'Richard Graham', 'Paul Brightwell', 'Craig Kelly', 'Ron Donachie', 'Charlotte Chatton', 'Fannie Brett', 'Jenette Goldstein', 'Camilla Overbye Roos', 'Linda Kerns', 'Amy Gaipa', 'Martin Jarvis', 'Rosalind Ayres', 'Rochelle Rose', 'Jonathan Evans-Jones', 'Rocky Taylor', 'Liam Tuohy', 'Simon Crane', 'James Lancaster', 'Elsa Raven', 'Reece P. Thompson III', 'Laramie Landis', 'Mark Rafael Truitt', 'John Walcutt', 'Terry Forrestal', 'Derek Lea', 'Richard Ashton', 'Sean Nepita', 'Brendan Connolly', 'David Cronnelly', 'Garth Wilton', 'Richard Fox', 'Nick Meaney', 'Kevin Owers', 'Mark Capri', 'Marc Cass', 'Paul Herbert', 'Emmett James', 'Chris Byrne', 'Oliver Page', 'James Garrett', 'Erik Holland', 'Jari Kinnunen', 'Anders Falk', 'Barry Dennen', 'Vern Urich', 'Rebecca Klingler', ""Tricia O'Neil"", 'Kathleen S. Dunn', 'Romeo Francis', 'Mandana Marino', 'Van Ling', 'Bjørn Olsen', 'Dan Pettersson', 'Shay Duffin', 'Greg Ellis', 'Diana Morgan', 'Kris Andersson', 'Bobbie Bates', 'Aaron James Cash', 'Anne Fletcher', 'Edmond Alan Forsyth', 'Andie Hicks', 'Scott Hislop', 'Stan Mazin', 'Lisa Ratzin', 'Julene Renee', 'Brian Walsh', 'Alexandra Boyd', 'James Cameron', 'Mike Butters', 'Bruno Campolo', 'Kevin De La Noy', 'Tony Kenny', 'Sean Lawlor', 'Don Lynch', 'Johnny Martin', 'Ryan McClurkin', 'Meghan McLeod', ""Mike O'Neal"", 'Phil Parlapiano', 'Steven Quale', 'R. Gern Trowbridge', 'Olivia Rosewood', 'John Slade', 'Brian McDermott']",7.889,1997
tm192037,"['scifi', 'action', 'thriller']",['Paul Verhoeven'],"['Casper Van Dien', 'Dina Meyer', 'Denise Richards', 'Jake Busey', 'Neil Patrick Harris', 'Clancy Brown', 'Michael Ironside', 'Patrick Muldoon', 'Seth Gilliam', 'Rue McClanahan', 'Blake Lindsley', 'Steven Ford', 'Ungela Brockman', 'Bruce Gray', 'Denise Dowse', 'Amy Smart', 'Tami-Adrian George', 'Julianna McCarthy', 'Dale Dye', 'Dean Norris', 'Marshall Bell', 'Eric Bruskotter', 'Matt Levin', 'Anthony Ruivivar', 'Brenda Strong', 'Christopher Curry', 'Lenore Kasdorf', 'Teo', 'Curnal Achilles Aulisio', 'Greg Travis', 'John Cunningham', 'Timothy McNeil', 'Robert David Hall', 'Brad Kane', 'Timothy Omundson', 'Patrick Bishop', 'Hunter Bodine', 'Travis Lowen', 'Patrick Wolff', 'Mara Duronslet', 'Tyrone Tann', 'Eric DaRe', 'Stephanie Erb', 'Austin Sanderford', 'Rhiannon Vigil', 'Mylin Brooks', 'Armand Darrius', 'Kai Lennox', 'Edward Neumeier', 'Brooke Morales', 'Julie Pinson', 'Mary Ann Schmidt', 'Aaron Stielstra', 'Mike Stokey']",7.1465,1997
tm27395,"['thriller', 'action']",['John Woo'],"['Tom Cruise', 'Dougray Scott', 'Thandiwe Newton', 'Ving Rhames', 'Richard Roxburgh', 'John Polson', 'Brendan Gleeson', 'Rade Šerbedžija', 'William Mapother', 'Dominic Purcell', 'Mathew Wilkinson', 'Nicholas Bell', 'Cristina Brogeras', 'Kee Chan', 'Kim Fleming', 'Alan Lovell', 'Dan Luxton', 'Christian Manon', 'Karl McMillan', 'Lester Morris', 'Kelly Ons', 'Nicholas Papademetriou', 'Brett Partridge', 'Candice Partridge', 'Natalie Reis', 'Daniel Roberts', 'Sandra Rodríguez', 'Nada Rogic', 'Antonio Vargas', 'Anthony Hopkins', 'Alison Araya', 'Rebecca Barratt', 'Douglas Bunn', 'Caine', 'Fred Chen', 'Mark Connolly', 'Ryder Davis', 'Alan Hennessy', 'Patrick Marber', 'William Morts', 'Tory Mussett', 'Paul Roget', 'Shant Sarkissian', 'Darren Dupree Washington']",6.1,2000
